temperature,humidity,rainfall,wind_speed,pressure,disaster_type
25.3,54.0,0.0,20.5,1018.0,Normal
43.2,5.0,0.0,11.2,1001.0,Heatwave
28.3,66.0,0.0,6.8,1016.0,Normal
22.85,71.5,38.0,30.5,1019.65,HeavyRain
42.3,30.0,0.0,22.0,1000.0,Heatwave
17.3,94.0,1.66,31.0,1003.0,Storm
43.2,4.0,0.0,15.1,1007.0,Heatwave
16.1,77.0,0.36,30.2,1010.0,Storm
13.25,75.5,26.8,13.0,1016.45,HeavyRain
17.25,61.5,37.0,33.5,1016.6,HeavyRain
39.3,13.0,0.0,42.8,1010.0,Storm
17.9,82.0,87.0,5.0,1015.95,HeavyRain
23.6,37.0,0.0,9.0,1012.0,Normal
31.0,71.0,0.0,33.1,1008.0,Storm
16.75,54.0,39.0,28.0,1015.2,HeavyRain
22.3,31.0,0.0,6.1,1020.0,Normal
42.0,11.0,0.0,13.0,1004.0,Heatwave
27.8,80.0,0.0,34.6,1011.0,Storm
18.3,78.0,61.2,21.5,1017.65,HeavyRain
17.15,82.5,28.6,12.0,1024.9,HeavyRain
14.75,89.5,26.4,6.5,1019.95,HeavyRain
28.2,74.0,0.0,38.5,1009.0,Storm
23.4,52.0,0.0,21.6,1014.0,Normal
7.0,76.0,0.0,34.9,1009.0,Storm
24.0,83.0,5.34,34.6,1011.0,Storm
20.95,94.5,30.0,16.5,1014.7,HeavyRain
20.2,73.0,0.27,51.8,1009.0,Storm
28.3,45.0,0.0,9.0,1012.0,Normal
33.1,59.0,0.0,30.6,1009.0,Storm
13.05,93.5,50.6,10.5,1009.85,HeavyRain
26.5,62.0,0.0,7.2,1013.0,Normal
24.3,31.0,0.0,5.8,1018.0,Normal
24.75,100.0,83.8,37.0,991.9,HeavyRain
23.4,61.0,0.0,4.7,1014.0,Normal
28.2,40.0,0.0,11.5,1011.0,Normal
29.1,75.0,0.21,37.1,1012.0,Storm
21.5,32.0,0.0,12.6,1018.0,Normal
13.9,89.0,24.8,19.5,1010.7,HeavyRain
23.0,65.0,0.43,5.8,1026.0,Normal
28.0,74.0,1.37,38.9,1008.0,Storm
27.1,89.0,0.55,40.3,1011.0,Storm
29.1,79.0,0.02,40.0,1008.0,Storm
10.3,66.0,0.0,31.7,1008.0,Storm
28.200000000000003,73.0,37.0,17.0,1007.4,HeavyRain
27.0,84.0,0.02,37.1,1007.0,Storm
43.6,5.0,0.0,25.9,1000.0,Heatwave
12.4,58.0,0.01,36.4,1006.0,Storm
27.15,86.5,26.8,13.0,1006.8,HeavyRain
31.0,71.0,0.0,31.0,1008.0,Storm
21.0,49.0,0.08,9.4,1027.0,Normal
40.3,19.0,0.0,28.1,1009.0,Heatwave
21.1,53.0,0.0,7.9,1019.0,Normal
20.1,60.0,0.01,9.7,1028.0,Normal
8.55,72.5,23.4,18.5,1004.6,HeavyRain
27.8,47.0,0.0,7.2,1014.0,Normal
10.8,68.0,27.8,31.5,1006.35,HeavyRain
21.15,92.5,62.6,31.0,1009.1,HeavyRain
8.0,100.0,2.02,91.1,983.0,Storm
30.1,62.0,0.01,6.8,1011.0,Normal
3.4,87.0,3.33,35.6,1002.0,Storm
23.5,40.0,0.0,11.5,1012.0,Normal
43.3,10.0,0.0,33.1,997.0,Heatwave
26.0,84.0,0.51,40.7,1010.0,Storm
41.4,15.0,0.0,34.2,998.0,Heatwave
28.1,63.0,0.0,37.4,1010.0,Storm
9.95,73.5,21.8,16.5,994.65,HeavyRain
32.1,30.0,0.0,30.2,1008.0,Storm
27.2,39.0,0.0,11.2,1018.0,Normal
22.1,57.0,0.0,28.1,1019.0,Normal
23.15,74.0,31.4,7.0,1011.7,HeavyRain
24.1,77.5,28.6,2.0,1018.0,HeavyRain
14.15,77.0,33.2,14.0,1014.0,HeavyRain
21.7,42.0,0.0,10.8,1020.0,Normal
47.2,5.0,0.0,32.4,998.0,Storm
26.3,84.0,0.12,34.2,1009.0,Storm
19.9,99.5,51.8,14.0,1017.3,HeavyRain
27.7,23.0,0.02,31.0,1009.0,Storm
26.0,51.0,0.0,3.6,1010.0,Normal
11.55,69.0,38.4,18.0,1022.3,HeavyRain
18.0,61.0,30.8,20.0,996.55,HeavyRain
15.15,66.5,36.8,28.0,1009.5,HeavyRain
26.05,54.0,35.0,15.0,1011.8,HeavyRain
40.0,11.0,0.0,3.6,1004.0,Heatwave
24.65,74.0,20.0,11.0,1012.7,HeavyRain
28.4,65.0,0.01,9.7,1011.0,Normal
25.0,89.0,0.0,32.8,1012.0,Storm
26.0,94.0,1.26,34.6,1012.0,Storm
29.4,56.0,0.0,42.8,1010.0,Storm
14.1,80.0,20.4,13.0,1010.75,HeavyRain
23.15,79.5,20.8,22.5,1009.05,HeavyRain
33.4,59.0,0.0,3.6,1010.0,Normal
13.55,86.0,31.2,26.5,993.85,HeavyRain
13.25,89.5,24.0,21.5,1007.55,HeavyRain
20.15,76.5,39.8,17.5,1011.5,HeavyRain
7.95,93.0,37.4,17.0,1003.25,HeavyRain
27.3,64.0,0.03,12.2,1013.0,Normal
15.1,62.5,24.6,22.0,1013.2,HeavyRain
28.0,66.0,0.0,20.2,1014.0,Normal
25.15,90.5,48.0,4.5,1009.5,HeavyRain
31.3,50.0,0.0,5.8,1013.0,Normal
31.4,24.0,0.0,31.7,1012.0,Storm
23.1,65.0,0.99,39.6,1012.0,Storm
16.6,80.5,22.4,34.5,1025.1,HeavyRain
14.9,82.5,61.2,17.0,1007.25,HeavyRain
22.5,84.0,156.8,16.0,1005.05,HeavyRain
20.0,60.0,0.0,19.1,1015.0,Normal
27.4,64.0,0.0,22.7,1014.0,Normal
8.45,98.5,30.2,33.5,995.3,HeavyRain
28.2,64.0,0.0,12.2,1008.0,Normal
20.5,56.0,0.0,13.0,1020.0,Normal
18.4,88.5,37.2,9.0,1015.3,HeavyRain
12.9,80.5,20.4,16.0,1008.1,HeavyRain
2.2,87.0,0.25,41.4,1005.0,Storm
38.4,31.0,0.0,33.1,998.0,Storm
25.3,34.0,0.0,6.8,1015.0,Normal
26.15,94.5,150.2,11.0,1004.45,HeavyRain
31.3,66.0,0.06,28.4,1015.0,Normal
34.4,36.0,0.0,23.0,1009.0,Normal
23.2,69.0,0.0,11.5,1019.0,Normal
41.2,7.0,0.0,9.4,1006.0,Heatwave
41.4,13.0,0.0,4.0,1004.0,Heatwave
15.95,90.0,24.0,19.5,1013.7,HeavyRain
20.2,37.0,0.0,15.1,1025.0,Normal
25.1,52.5,23.4,14.0,1013.15,HeavyRain
41.2,23.0,0.0,11.9,1002.0,Heatwave
43.4,12.0,0.0,20.2,994.0,Heatwave
26.8,81.0,0.26,31.0,1011.0,Storm
41.1,14.0,0.0,10.1,1004.0,Heatwave
40.2,30.0,0.0,25.9,1000.0,Heatwave
42.0,5.0,0.0,25.9,1004.0,Heatwave
26.4,61.0,0.0,34.9,1010.0,Storm
27.7,16.0,0.0,30.2,996.0,Storm
32.3,32.0,0.0,31.0,1011.0,Normal
20.8,78.5,21.4,14.0,1014.75,HeavyRain
32.1,26.0,0.0,31.0,1012.0,Storm
24.35,94.0,71.8,25.0,1009.95,HeavyRain
14.8,70.5,25.2,21.0,1005.45,HeavyRain
24.2,34.0,0.0,30.2,1011.0,Storm
29.3,66.0,0.0,36.7,1011.0,Normal
26.3,65.5,29.4,20.5,1012.9,HeavyRain
10.25,74.0,30.4,33.0,1011.95,HeavyRain
13.2,62.0,0.07,32.4,1006.0,Storm
13.2,82.0,0.0,56.2,1001.0,Storm
22.200000000000003,86.5,72.2,22.5,1014.45,HeavyRain
25.1,41.0,0.0,4.0,1013.0,Normal
24.1,54.0,0.0,3.6,1016.0,Normal
22.0,42.0,0.0,7.6,1023.0,Normal
42.4,15.0,0.0,36.7,1003.0,Heatwave
13.3,82.0,0.93,34.2,994.0,Storm
29.2,70.0,1.4,6.8,1009.0,Normal
29.3,45.0,0.0,7.9,1013.0,Normal
43.2,5.0,0.0,22.7,1007.0,Heatwave
18.2,56.0,0.07,38.2,1005.0,Storm
26.9,87.0,46.2,32.5,999.65,HeavyRain
43.3,10.0,0.0,33.1,997.0,Storm
27.3,84.0,0.06,32.0,1012.0,Storm
8.3,93.0,0.01,30.2,1000.0,Storm
23.0,61.0,0.0,11.2,1017.0,Normal
14.6,59.5,24.4,24.0,1028.6,HeavyRain
5.1,87.0,0.4,35.6,1008.0,Storm
7.4,90.5,25.8,17.5,1008.3,HeavyRain
28.3,79.0,0.0,38.5,1008.0,Storm
28.1,48.0,0.0,3.6,1015.0,Normal
46.8,6.0,0.0,6.8,994.0,Heatwave
33.0,54.0,0.0,3.6,1006.0,Normal
17.25,69.0,23.6,15.0,1007.75,HeavyRain
33.0,38.0,0.0,41.0,1009.0,Storm
13.15,67.5,20.6,33.5,1007.75,HeavyRain
40.7,11.0,0.0,28.8,1003.0,Heatwave
21.75,75.5,23.0,21.5,1019.95,HeavyRain
26.4,74.0,20.0,28.0,1007.35,HeavyRain
24.5,70.5,25.4,8.5,1009.9,HeavyRain
11.0,71.0,0.0,51.8,992.0,Storm
28.0,73.0,0.0,32.8,1010.0,Storm
26.0,75.0,0.0,31.0,1008.0,Storm
9.3,49.5,23.0,14.0,1013.2,HeavyRain
6.0,100.0,0.21,30.6,991.0,Storm
30.1,63.0,0.15,11.5,1008.0,Normal
17.2,77.0,0.0,50.4,1000.0,Storm
10.85,84.0,25.6,18.0,1024.1,HeavyRain
27.1,58.0,0.01,5.8,1019.0,Normal
12.4,71.0,0.0,50.8,1005.0,Storm
40.1,11.0,0.0,20.2,1000.0,Heatwave
29.1,79.0,0.01,37.4,1008.0,Storm
29.2,75.0,0.03,32.4,1011.0,Storm
6.4,100.0,0.7,47.2,994.0,Storm
41.2,22.0,0.0,16.9,998.0,Heatwave
25.2,94.0,1.04,47.2,1010.0,Storm
42.3,39.0,0.0,31.0,1003.0,Storm
25.2,47.0,0.0,16.9,1013.0,Normal
24.65,80.5,30.0,19.0,1008.65,HeavyRain
9.3,71.0,0.0,32.0,980.0,Storm
29.3,79.0,0.03,41.0,1012.0,Storm
26.3,89.0,1.14,31.7,1008.0,Storm
31.0,41.0,0.0,22.0,1004.0,Normal
25.5,43.0,0.0,7.2,1013.0,Normal
27.7,80.0,0.0,31.3,1009.0,Storm
14.2,78.0,26.0,7.0,1013.25,HeavyRain
17.15,61.0,22.0,48.0,1016.6,HeavyRain
17.2,88.0,0.0,30.6,1010.0,Storm
39.2,9.0,0.0,43.6,1003.0,Storm
24.1,54.0,0.0,20.2,1019.0,Normal
41.4,22.0,0.0,36.7,998.0,Heatwave
25.0,71.5,34.0,25.0,1012.8,HeavyRain
30.2,55.0,0.0,20.2,1008.0,Normal
24.55,77.0,98.0,13.0,1012.25,HeavyRain
25.3,59.0,0.01,10.8,1012.0,Normal
28.6,57.0,0.0,33.8,1012.0,Storm
16.55,74.5,26.2,18.5,1004.2,HeavyRain
28.4,30.0,0.0,11.2,1018.0,Normal
31.0,43.0,0.0,20.2,1019.0,Normal
32.8,28.0,0.0,33.5,1012.0,Storm
25.5,79.5,26.4,9.5,1009.25,HeavyRain
26.9,46.0,0.01,4.3,1011.0,Normal
19.9,92.0,31.6,18.5,1013.8,HeavyRain
26.9,80.0,61.8,41.5,1001.55,HeavyRain
9.6,90.0,0.36,32.4,1002.0,Storm
28.1,84.0,0.64,38.2,1010.0,Storm
15.5,98.0,23.6,9.0,1022.3,HeavyRain
7.7,88.0,0.39,40.3,986.0,Storm
7.45,86.5,29.4,20.5,1010.0,HeavyRain
20.1,56.0,0.04,9.4,1027.0,Normal
22.0,65.0,0.07,15.1,1012.0,Normal
42.3,30.0,0.0,31.0,1004.0,Storm
29.0,44.0,0.0,6.8,1009.0,Normal
13.45,94.0,31.0,22.5,1006.95,HeavyRain
21.950000000000003,97.5,27.8,39.5,1012.3,HeavyRain
19.75,94.0,59.8,18.5,1002.25,HeavyRain
33.4,34.0,0.0,37.1,1008.0,Storm
30.9,50.0,0.0,31.3,1012.0,Storm
26.7,83.5,26.4,17.5,1007.5,HeavyRain
21.15,94.5,34.4,17.5,1014.0,HeavyRain
26.2,61.0,0.0,9.4,1018.0,Normal
17.7,65.0,21.4,17.0,1018.05,HeavyRain
21.4,67.0,0.0,30.6,1009.0,Storm
14.2,72.0,37.4,5.5,1017.0,HeavyRain
26.1,94.0,2.12,36.7,1010.0,Storm
32.4,56.0,0.0,20.5,1012.0,Normal
42.1,25.0,0.0,6.8,1001.0,Heatwave
23.0,57.0,0.0,11.5,1010.0,Normal
11.75,96.0,20.0,13.0,1015.95,HeavyRain
14.35,58.0,53.4,15.0,1014.35,HeavyRain
21.700000000000003,66.0,49.8,23.0,1024.1999999999998,HeavyRain
21.2,74.5,25.6,9.0,1013.4,HeavyRain
19.25,82.5,43.8,34.0,1013.7,HeavyRain
3.3,87.0,0.43,53.3,993.0,Storm
16.5,63.5,31.0,27.0,1017.2,HeavyRain
32.3,63.0,0.0,18.7,1009.0,Normal
27.25,74.5,48.8,27.0,1002.35,HeavyRain
30.4,55.0,0.06,11.2,1011.0,Normal
26.3,70.0,0.06,50.0,1006.0,Storm
33.0,26.0,0.0,39.2,1007.0,Storm
19.9,68.5,23.2,41.0,1019.1,HeavyRain
18.8,83.0,26.4,41.5,1015.4,HeavyRain
30.2,70.0,0.05,11.9,1010.0,Normal
30.1,79.0,0.01,31.3,1005.0,Storm
19.9,77.0,25.6,20.5,1014.3,HeavyRain
24.15,64.0,21.0,13.0,1005.95,HeavyRain
12.2,88.0,0.01,41.8,1005.0,Storm
16.1,72.0,0.07,43.9,1007.0,Storm
24.1,47.0,0.0,3.6,1020.0,Normal
30.1,22.0,0.0,31.0,1011.0,Storm
19.9,97.0,51.0,40.5,1008.05,HeavyRain
6.4,81.0,0.09,34.9,974.0,Storm
30.1,55.0,0.05,11.2,1015.0,Normal
22.4,69.0,0.0,13.0,1017.0,Normal
15.1,88.5,55.8,24.0,1024.4,HeavyRain
29.1,75.0,0.31,34.6,1005.0,Storm
17.1,34.0,0.0,33.1,1012.0,Storm
40.1,23.0,0.0,23.0,1004.0,Heatwave
5.1,100.0,0.15,38.9,1005.0,Storm
22.0,69.0,0.0,11.9,1021.0,Normal
20.0,64.0,0.0,11.2,1012.0,Normal
9.3,66.0,0.01,34.2,990.0,Storm
20.25,51.0,21.4,14.0,1011.55,HeavyRain
28.3,70.0,0.0,15.1,1017.0,Normal
24.8,50.0,0.0,23.0,1015.0,Normal
29.1,79.0,0.21,31.0,1010.0,Storm
35.2,39.0,0.0,33.1,1009.0,Storm
21.2,60.0,0.01,34.9,1010.0,Storm
28.0,45.0,0.0,15.1,1015.0,Normal
40.0,5.0,0.0,11.2,1011.0,Heatwave
29.3,57.0,0.0,6.1,1013.0,Normal
25.3,89.0,0.26,33.8,1010.0,Storm
31.3,63.0,0.0,19.1,1004.0,Normal
14.3,18.0,0.0,33.5,1010.0,Storm
28.4,84.0,0.02,37.8,1010.0,Storm
20.75,86.5,87.4,20.0,1014.55,HeavyRain
29.3,84.0,0.23,30.6,1009.0,Storm
26.4,58.0,0.0,22.0,1018.0,Normal
10.4,87.0,0.53,49.0,1008.0,Storm
21.65,88.5,43.8,18.0,998.75,HeavyRain
45.4,16.0,0.0,31.3,994.0,Heatwave
24.2,38.0,0.0,11.2,1013.0,Normal
42.0,17.0,0.0,9.4,1006.0,Heatwave
43.4,21.0,0.0,10.4,996.0,Heatwave
22.0,50.0,0.0,11.9,1019.0,Normal
16.7,63.0,22.0,28.5,1009.8,HeavyRain
41.0,19.0,0.0,20.9,1004.0,Heatwave
28.2,84.0,1.49,33.1,1009.0,Storm
26.25,91.5,96.8,23.0,1004.7,HeavyRain
42.1,16.0,0.0,33.8,996.0,Storm
20.9,74.5,24.6,7.5,1014.7,HeavyRain
13.7,79.0,28.8,24.0,1011.65,HeavyRain
41.3,23.0,0.0,8.3,998.0,Heatwave
34.6,17.0,0.0,36.7,1003.0,Storm
11.1,12.0,0.0,41.0,996.0,Storm
28.1,35.0,0.0,20.5,1007.0,Normal
23.3,36.0,0.0,16.9,1012.0,Normal
31.3,55.0,0.0,32.0,1004.0,Storm
27.1,58.0,0.0,12.6,1014.0,Normal
22.1,73.0,0.0,51.1,1010.0,Storm
14.95,72.5,109.4,32.5,1018.85,HeavyRain
15.2,77.0,0.12,35.3,1009.0,Storm
25.9,95.0,81.6,26.0,1003.35,HeavyRain
29.1,70.0,0.0,31.0,1012.0,Storm
36.4,11.0,0.0,30.6,1009.0,Storm
15.0,82.0,0.15,56.2,999.0,Storm
12.4,99.0,22.2,19.5,1020.2,HeavyRain
24.7,40.0,0.47,6.5,1007.0,Normal
41.1,7.0,0.0,25.9,1005.0,Heatwave
15.0,94.0,27.0,12.0,1003.7,HeavyRain
44.0,4.0,0.0,13.0,1001.0,Heatwave
33.1,47.0,0.0,18.4,1009.0,Normal
32.5,61.0,0.0,10.4,1009.0,Normal
36.1,47.0,0.0,31.3,1003.0,Storm
27.4,48.0,0.0,3.6,1016.0,Normal
20.3,83.0,0.0,39.2,1004.0,Storm
19.0,92.5,38.0,21.5,1020.75,HeavyRain
5.2,81.0,0.04,34.6,996.0,Storm
22.45,88.5,128.4,27.0,1021.1,HeavyRain
14.35,83.0,39.4,12.0,1009.4,HeavyRain
28.9,71.0,0.01,30.6,1008.0,Storm
30.8,74.0,0.0,31.3,1000.0,Storm
21.25,86.0,79.8,22.5,1011.2,HeavyRain
26.0,79.0,1.32,33.8,1008.0,Storm
26.9,53.0,0.0,32.0,1012.0,Storm
25.700000000000003,79.0,26.4,16.0,1007.15,HeavyRain
16.1,68.0,37.2,20.5,1019.8,HeavyRain
14.45,88.0,65.0,32.5,1017.15,HeavyRain
24.4,38.0,0.0,11.9,1011.0,Normal
29.2,79.0,0.11,38.9,1007.0,Storm
15.1,94.0,0.8,43.6,1008.0,Storm
23.65,92.0,31.6,34.0,1007.85,HeavyRain
12.15,85.0,20.8,37.0,1015.0,HeavyRain
32.2,63.0,0.0,14.8,1011.0,Normal
14.55,93.0,30.0,23.0,1016.75,HeavyRain
18.9,75.0,30.0,28.5,1005.4,HeavyRain
16.75,91.0,35.4,21.0,1011.6,HeavyRain
18.2,88.0,0.0,36.4,999.0,Storm
41.2,11.0,0.0,15.1,1001.0,Heatwave
23.05,80.0,35.6,10.5,1007.15,HeavyRain
45.8,7.0,0.0,19.1,1000.0,Heatwave
35.1,42.0,0.0,30.2,1002.0,Storm
15.65,94.0,106.4,29.5,1008.3,HeavyRain
22.5,100.0,70.8,26.5,1010.55,HeavyRain
44.2,8.0,0.0,33.5,995.0,Storm
41.4,28.0,0.0,19.1,1005.0,Heatwave
42.0,17.0,0.0,20.2,997.0,Heatwave
21.1,35.0,0.0,3.6,1016.0,Normal
26.0,74.0,0.02,34.9,1012.0,Storm
39.6,10.0,0.0,31.7,998.0,Storm
14.0,67.0,0.0,34.6,1006.0,Storm
29.1,70.0,0.02,7.6,1012.0,Normal
29.1,31.0,0.0,5.0,1018.0,Normal
35.0,60.0,0.0,7.9,1007.0,Normal
26.6,31.0,0.0,15.1,1014.0,Normal
28.35,76.5,31.8,10.5,1006.9,HeavyRain
29.4,55.0,0.0,5.0,1013.0,Normal
18.7,30.0,0.0,37.4,1012.0,Storm
20.15,86.0,24.0,11.0,1007.2,HeavyRain
19.4,83.0,0.0,43.6,1011.0,Storm
26.65,75.5,31.2,19.0,1010.65,HeavyRain
13.5,94.0,48.0,18.5,1002.15,HeavyRain
12.0,82.0,1.94,33.1,1011.0,Storm
40.0,22.0,0.0,30.6,997.0,Storm
30.1,79.0,0.01,30.6,1008.0,Storm
30.1,49.0,0.0,31.7,1011.0,Storm
28.2,48.0,0.0,37.8,1012.0,Normal
28.0,62.0,0.0,33.1,1014.0,Normal
26.3,70.0,0.0,16.6,1014.0,Normal
16.1,88.0,2.46,41.0,1003.0,Storm
37.1,11.0,0.0,33.1,1010.0,Storm
5.1,80.0,0.0,41.0,1003.0,Storm
26.3,48.0,0.24,15.8,1016.0,Normal
29.6,73.0,0.11,33.1,1000.0,Storm
25.0,88.0,0.81,40.7,1008.0,Storm
25.3,83.0,1.65,33.5,1012.0,Storm
26.9,75.0,0.01,31.3,1011.0,Storm
21.3,94.0,0.14,39.2,1004.0,Storm
43.1,12.0,0.0,28.1,997.0,Heatwave
43.5,8.0,0.0,28.1,997.0,Heatwave
16.799999999999997,46.0,34.6,20.0,1009.95,HeavyRain
22.2,53.0,0.0,11.2,1023.0,Normal
20.3,64.0,0.0,18.4,1024.0,Normal
30.1,51.0,0.0,11.2,1011.0,Normal
7.7,55.0,0.0,34.6,1007.0,Storm
10.35,79.0,28.8,26.0,1012.05,HeavyRain
28.2,74.0,0.02,31.0,1010.0,Storm
20.5,51.0,0.0,26.6,1011.0,Normal
42.7,7.0,0.0,7.6,1006.0,Heatwave
22.2,41.0,0.0,5.4,1022.0,Normal
30.1,75.0,0.04,31.3,1007.0,Storm
9.9,95.0,39.4,17.5,997.85,HeavyRain
26.65,91.0,54.8,13.0,1006.4,HeavyRain
35.1,18.0,0.0,31.3,1010.0,Storm
7.1,76.0,0.98,37.1,1011.0,Storm
40.1,11.0,0.0,6.8,1011.0,Heatwave
9.25,87.0,33.2,22.0,1016.7,HeavyRain
31.3,66.0,0.0,16.9,1009.0,Normal
42.7,5.0,0.0,20.9,1005.0,Heatwave
31.2,63.0,0.0,6.5,1013.0,Normal
14.0,86.0,22.4,12.0,1019.1,HeavyRain
31.1,36.0,0.0,3.6,1013.0,Normal
26.65,86.5,88.6,15.0,1010.85,HeavyRain
16.0,77.0,0.0,41.0,995.0,Storm
21.1,69.0,0.05,25.9,1018.0,Normal
29.3,84.0,0.03,31.7,1011.0,Storm
27.3,79.5,81.0,16.5,1003.55,HeavyRain
26.1,89.0,1.59,33.5,1007.0,Storm
40.2,17.0,0.0,12.6,1003.0,Heatwave
9.1,93.0,0.0,36.7,992.0,Storm
14.0,82.0,27.2,16.5,1013.2,HeavyRain
16.35,65.0,29.0,21.0,1018.05,HeavyRain
46.1,9.0,0.0,29.9,995.0,Heatwave
32.4,41.0,0.0,15.1,1014.0,Normal
19.75,76.5,30.2,13.5,1023.8,HeavyRain
21.35,87.5,24.8,26.5,1017.8,HeavyRain
32.3,41.0,0.0,7.6,1018.0,Normal
8.3,87.0,0.0,33.1,1000.0,Storm
26.0,52.0,49.2,9.0,1008.6,HeavyRain
42.1,6.0,0.0,21.2,1002.0,Heatwave
20.9,77.5,40.0,6.0,1020.8,HeavyRain
27.5,51.0,0.0,3.6,1017.0,Normal
25.1,44.0,0.0,18.0,1008.0,Normal
33.1,34.0,0.22,31.0,1004.0,Storm
27.7,44.0,0.0,5.4,1016.0,Normal
33.1,59.0,0.04,16.9,1003.0,Normal
41.3,9.0,0.0,4.7,1005.0,Heatwave
14.3,92.5,61.0,22.5,1008.55,HeavyRain
19.85,74.0,27.2,11.0,1008.7,HeavyRain
22.3,65.0,0.0,13.3,1023.0,Normal
29.0,58.0,1.21,5.8,1012.0,Normal
29.85,59.5,61.2,9.0,1007.45,HeavyRain
22.4,57.0,0.0,8.3,1026.0,Normal
28.2,79.0,0.01,31.3,1012.0,Storm
27.3,88.5,33.4,9.5,1005.35,HeavyRain
27.1,66.0,0.0,6.5,1012.0,Normal
32.3,51.0,0.0,4.3,998.0,Normal
12.75,64.5,23.6,13.0,1020.8,HeavyRain
-2.7,68.0,0.0,37.4,999.0,Storm
25.4,54.0,0.0,20.5,1014.0,Normal
4.6,61.0,0.0,36.4,1004.0,Storm
29.1,75.0,0.0,30.2,1005.0,Storm
12.85,72.0,31.2,26.0,1007.65,HeavyRain
31.3,63.0,0.0,15.1,1009.0,Normal
41.1,13.0,0.0,15.5,1006.0,Heatwave
25.0,69.0,55.0,29.5,1018.35,HeavyRain
42.0,13.0,0.0,19.1,1004.0,Heatwave
43.2,15.0,0.0,11.9,995.0,Heatwave
27.3,48.0,0.0,34.9,1008.0,Storm
27.3,79.0,0.0,30.2,1011.0,Storm
29.1,52.0,0.0,21.2,1011.0,Normal
20.8,33.0,0.0,14.8,1020.0,Normal
32.1,56.0,0.0,6.8,1008.0,Normal
29.1,75.0,0.0,32.0,1009.0,Storm
21.6,83.0,106.0,27.5,1011.75,HeavyRain
-4.8,79.0,0.33,33.1,984.0,Storm
28.2,30.0,0.0,9.4,1021.0,Normal
26.1,61.0,0.0,36.7,1012.0,Storm
27.25,72.0,29.0,16.5,1009.4,HeavyRain
17.4,83.0,0.02,31.0,1008.0,Storm
24.65,91.5,21.6,14.0,1004.9,HeavyRain
22.3,32.0,0.0,37.1,1008.0,Storm
40.0,23.0,0.0,29.9,1009.0,Heatwave
25.1,57.0,0.0,36.7,1010.0,Storm
30.2,43.0,0.0,3.6,1017.0,Normal
29.4,66.0,0.17,8.6,1011.0,Normal
26.3,56.0,0.0,9.0,1013.0,Normal
16.65,72.5,22.6,18.5,1008.3,HeavyRain
19.2,60.0,0.0,30.2,1010.0,Storm
26.4,74.0,0.04,32.0,1012.0,Storm
43.3,10.0,0.0,16.6,1002.0,Heatwave
13.5,98.0,27.2,5.0,1022.5,HeavyRain
25.5,73.5,38.6,10.0,1008.35,HeavyRain
20.8,92.0,73.0,15.5,1017.35,HeavyRain
18.2,70.0,21.2,12.0,1014.45,HeavyRain
23.0,47.0,0.0,3.6,1025.0,Normal
27.65,71.5,31.2,13.0,1005.55,HeavyRain
16.2,82.0,0.33,36.4,1003.0,Storm
46.2,7.0,0.0,9.7,997.0,Heatwave
22.3,65.0,0.0,21.6,1024.0,Normal
26.2,61.0,0.06,4.3,1019.0,Normal
28.0,78.0,2.34,33.8,1008.0,Storm
27.6,78.0,0.0,32.8,1009.0,Storm
27.55,70.0,33.0,20.5,1005.75,HeavyRain
8.4,71.0,0.0,34.6,1008.0,Storm
21.3,38.0,0.0,14.4,1010.0,Normal
26.3,70.0,0.0,4.3,1017.0,Normal
10.8,87.0,28.2,11.0,997.65,HeavyRain
16.200000000000003,79.0,22.2,20.5,1020.2,HeavyRain
20.15,62.0,34.0,17.5,1018.55,HeavyRain
14.3,77.0,0.0,46.4,999.0,Storm
12.2,54.0,0.0,33.1,1001.0,Storm
20.200000000000003,88.0,21.2,12.0,1013.35,HeavyRain
32.6,64.0,0.09,28.1,1002.0,Normal
27.3,34.0,0.0,17.6,1012.0,Normal
16.5,91.5,29.4,27.0,1012.4,HeavyRain
18.6,88.0,43.0,20.0,1011.6,HeavyRain
16.200000000000003,91.5,22.2,16.0,986.35,HeavyRain
27.0,72.5,37.0,16.0,1010.0,HeavyRain
0.1,93.0,1.48,44.6,981.0,Storm
22.15,69.0,36.0,23.0,1011.95,HeavyRain
17.1,76.0,28.4,18.0,1017.8,HeavyRain
28.1,69.0,0.01,31.0,1007.0,Storm
19.0,58.0,48.6,20.0,1009.75,HeavyRain
18.0,68.0,0.08,38.9,1004.0,Storm
30.2,55.0,0.0,19.4,1013.0,Normal
17.2,88.0,20.0,8.0,998.1,HeavyRain
27.3,81.0,0.0,31.7,1010.0,Storm
24.4,44.0,0.0,3.6,1018.0,Normal
19.2,79.0,20.2,5.0,1012.5,HeavyRain
24.95,97.5,28.2,16.0,1014.45,HeavyRain
31.3,38.0,1.25,3.6,1014.0,Normal
25.3,100.0,0.86,31.0,1004.0,Storm
32.1,56.0,0.0,11.5,1013.0,Normal
10.7,71.0,20.0,13.0,1021.55,HeavyRain
18.25,64.0,24.0,18.5,999.1,HeavyRain
21.1,69.0,24.6,9.0,1011.95,HeavyRain
20.95,68.0,31.4,16.5,1023.1,HeavyRain
45.2,8.0,0.0,27.0,997.0,Heatwave
14.9,93.0,20.0,9.0,1016.25,HeavyRain
19.1,81.5,40.4,25.0,1005.6,HeavyRain
14.15,53.5,20.6,26.0,1002.25,HeavyRain
