temperature,humidity,rainfall,wind_speed,pressure,disaster_type
32.2,63,0.0,20.5,1010.0,Normal
22.1,69,0.0,8.6,1017.0,Normal
20.1,64,0.0,3.6,1020.0,Normal
27.3,42,0.0,21.2,1015.0,Normal
31.0,31,0.0,19.8,1014.0,Normal
31.3,63,0.0,22.0,1012.0,Normal
30.0,31,0.05,11.9,1010.0,Normal
32.0,59,1.01,16.2,1008.0,Normal
33.3,47,0.0,10.8,1012.0,Normal
32.1,67,0.0,13.0,1003.0,Normal
26.1,70,0.0,29.9,1014.0,Normal
27.8,67,0.0,6.1,1014.0,Normal
20.4,49,0.1,5.0,1014.0,Normal
26.1,54,0.0,5.8,1022.0,Normal
22.6,52,0.0,9.0,1013.0,Normal
25.1,39,0.0,8.6,1021.0,Normal
31.2,63,0.0,21.6,1011.0,Normal
29.3,45,0.0,7.9,1013.0,Normal
26.4,42,0.0,8.3,1010.0,Normal
30.0,63,0.52,9.4,1009.0,Normal
23.2,61,0.0,14.0,1003.0,Normal
20.9,34,0.0,15.1,1020.0,Normal
28.2,68,0.0,21.2,1015.0,Normal
30.1,66,0.0,24.1,1015.0,Normal
20.3,51,0.07,16.6,1011.0,Normal
24.4,37,0.0,16.9,1011.0,Normal
31.3,63,1.18,6.1,1006.0,Normal
33.3,56,0.0,7.6,1011.0,Normal
29.6,43,0.0,11.9,1010.0,Normal
21.2,56,0.05,12.2,1014.0,Normal
24.0,50,0.0,29.9,1011.0,Normal
25.4,55,0.0,9.7,1010.0,Normal
21.5,54,0.01,12.6,1018.0,Normal
20.3,53,0.0,22.0,1024.0,Normal
23.0,61,1.03,3.6,1011.0,Normal
28.0,62,0.0,23.8,1010.0,Normal
22.6,53,0.19,13.3,1003.0,Normal
26.2,51,0.0,28.4,1009.0,Normal
25.1,44,0.0,28.1,1013.0,Normal
27.4,53,0.0,6.5,1015.0,Normal
33.1,32,0.0,16.9,1010.0,Normal
35.0,60,0.0,7.9,1007.0,Normal
28.4,42,0.0,7.6,1017.0,Normal
30.4,66,0.0,24.5,1014.0,Normal
30.2,70,0.0,12.2,1013.0,Normal
26.9,70,0.23,9.0,1014.0,Normal
27.2,39,0.0,11.2,1018.0,Normal
20.3,68,0.0,14.4,1010.0,Normal
26.4,58,0.0,20.2,1015.0,Normal
28.4,45,0.0,10.4,1019.0,Normal
28.4,45,0.0,13.7,1012.0,Normal
30.2,40,0.0,3.6,1015.0,Normal
30.3,43,0.0,3.6,1017.0,Normal
28.2,62,0.0,25.6,1019.0,Normal
25.0,61,0.05,6.8,1018.0,Normal
25.7,68,0.0,9.4,1011.0,Normal
21.3,56,0.0,5.4,1016.0,Normal
28.1,70,0.01,34.2,1013.0,Normal
22.1,47,0.52,9.7,1006.0,Normal
21.1,64,0.0,8.6,1019.0,Normal
23.3,50,0.0,13.0,1010.0,Normal
26.1,65,0.0,25.9,1016.0,Normal
31.0,66,1.75,15.5,1008.0,Normal
27.3,62,0.27,6.8,1016.0,Normal
22.0,69,0.41,21.6,1022.0,Normal
29.1,58,0.01,24.8,1008.0,Normal
29.1,61,0.0,7.9,1008.0,Normal
26.4,65,0.0,10.4,1011.0,Normal
28.7,61,0.0,4.0,1013.0,Normal
20.2,53,0.01,23.0,1015.0,Normal
31.0,43,0.0,16.9,1013.0,Normal
31.4,43,0.0,6.5,1019.0,Normal
22.4,65,0.0,16.9,1015.0,Normal
24.4,57,0.98,13.7,1020.0,Normal
30.2,70,0.01,7.2,1008.0,Normal
26.7,70,0.0,16.2,1009.0,Normal
21.0,46,0.0,11.2,1020.0,Normal
24.6,48,0.0,3.6,1022.0,Normal
25.4,68,0.01,41.0,1016.0,Normal
31.3,33,0.0,10.8,1006.0,Normal
29.3,55,0.0,22.0,1012.0,Normal
31.1,46,0.0,16.9,1011.0,Normal
23.7,33,0.0,18.0,1018.0,Normal
29.0,44,0.0,6.8,1009.0,Normal
29.3,45,0.0,9.7,1013.0,Normal
30.4,66,0.13,11.5,1013.0,Normal
22.3,33,0.0,15.1,1009.0,Normal
30.2,66,0.0,18.0,1008.0,Normal
31.3,52,0.0,22.7,1009.0,Normal
22.2,53,0.0,15.5,1023.0,Normal
33.4,30,0.0,6.5,1013.0,Normal
20.3,68,0.0,14.8,1024.0,Normal
23.4,57,0.0,10.8,1009.0,Normal
28.4,35,0.0,6.1,1023.0,Normal
29.9,56,0.0,7.6,1015.0,Normal
33.3,56,0.0,4.3,1012.0,Normal
29.0,66,0.0,7.2,1010.0,Normal
28.0,64,0.0,19.1,1010.0,Normal
22.6,34,0.0,21.6,1014.0,Normal
26.1,70,0.0,11.2,1019.0,Normal
23.2,38,0.08,6.8,1026.0,Normal
27.8,64,0.01,3.6,1013.0,Normal
26.6,70,0.02,6.5,1014.0,Normal
27.1,39,0.0,11.2,1017.0,Normal
26.3,30,0.0,8.3,1024.0,Normal
21.6,38,0.16,5.4,1012.0,Normal
28.0,33,0.0,17.3,1013.0,Normal
21.3,56,0.0,21.6,1011.0,Normal
23.3,61,0.01,9.7,1014.0,Normal
32.0,56,0.0,3.6,1013.0,Normal
33.3,59,0.0,14.4,1007.0,Normal
24.7,40,0.47,6.5,1007.0,Normal
23.3,36,0.0,16.9,1012.0,Normal
24.0,36,0.0,33.8,1013.0,Normal
31.1,49,0.0,10.1,1008.0,Normal
22.0,50,0.0,11.9,1019.0,Normal
21.1,46,0.0,25.9,1023.0,Normal
30.1,55,0.0,16.2,1009.0,Normal
28.3,70,0.02,15.1,1013.0,Normal
25.4,45,0.03,13.3,1012.0,Normal
31.0,55,0.0,19.1,1012.0,Normal
27.2,45,0.0,7.2,1009.0,Normal
24.8,50,0.0,21.6,1013.0,Normal
28.6,47,0.45,5.4,1009.0,Normal
34.0,39,0.0,17.3,1010.0,Normal
29.3,62,0.0,10.4,1012.0,Normal
28.4,42,0.0,23.0,1009.0,Normal
21.3,53,0.77,22.0,1007.0,Normal
29.1,43,0.84,3.6,1016.0,Normal
20.6,34,0.0,3.6,1014.0,Normal
32.2,59,0.0,20.2,1013.0,Normal
21.9,38,0.0,9.7,1022.0,Normal
21.2,64,0.3,3.6,1015.0,Normal
26.2,70,0.16,13.7,1017.0,Normal
25.0,51,0.0,16.2,1016.0,Normal
27.3,58,0.0,8.3,1014.0,Normal
33.2,56,0.21,4.3,1013.0,Normal
21.0,49,0.1,15.1,1016.0,Normal
27.7,41,0.0,11.9,1011.0,Normal
20.2,60,0.0,16.2,1017.0,Normal
31.4,46,0.0,6.1,1009.0,Normal
34.1,32,0.0,11.2,1014.0,Normal
24.5,67,0.0,28.8,1016.0,Normal
30.1,70,0.05,4.0,1011.0,Normal
21.3,31,0.0,15.1,1029.0,Normal
26.8,66,0.0,3.6,1012.0,Normal
21.0,46,0.0,13.0,1016.0,Normal
34.1,41,0.0,19.1,1014.0,Normal
33.2,63,0.01,13.3,999.0,Normal
32.1,63,0.04,5.8,1008.0,Normal
33.0,49,0.0,3.6,1004.0,Normal
29.5,56,0.01,21.6,1010.0,Normal
31.3,38,1.25,3.6,1014.0,Normal
28.7,68,0.04,21.2,1010.0,Normal
31.4,59,0.0,7.2,1015.0,Normal
26.3,48,0.0,6.5,1018.0,Normal
21.0,46,0.0,10.8,1022.0,Normal
34.2,34,0.0,15.1,1009.0,Normal
20.4,43,0.0,14.0,1017.0,Normal
27.4,42,0.0,13.0,1009.0,Normal
25.0,57,0.0,3.6,1011.0,Normal
33.4,63,0.03,3.6,1007.0,Normal
20.1,68,0.07,13.0,1016.0,Normal
31.4,52,0.81,9.0,1007.0,Normal
22.2,37,0.0,4.0,1011.0,Normal
27.1,66,0.0,6.5,1017.0,Normal
27.2,54,0.0,23.8,1010.0,Normal
22.2,53,0.0,11.2,1023.0,Normal
22.0,65,0.0,11.2,1006.0,Normal
31.1,63,0.0,9.4,1008.0,Normal
24.1,57,0.0,62.3,1009.0,Normal
21.3,38,0.0,14.4,1010.0,Normal
23.3,47,0.0,41.8,1016.0,Normal
27.2,35,0.15,5.0,1020.0,Normal
23.1,65,0.01,5.0,1022.0,Normal
29.1,33,0.0,3.6,1016.0,Normal
28.9,69,0.0,13.3,1009.0,Normal
20.3,60,0.0,6.5,1013.0,Normal
28.1,70,2.55,15.5,1008.0,Normal
24.4,54,0.0,14.4,1014.0,Normal
28.4,40,0.0,7.6,1020.0,Normal
31.3,66,0.0,16.9,1009.0,Normal
30.3,62,0.0,3.6,1013.0,Normal
28.6,68,0.0,31.3,1018.0,Normal
25.1,41,0.0,14.4,1013.0,Normal
22.2,61,0.0,3.6,1022.0,Normal
34.1,56,0.0,32.4,1009.0,Normal
26.3,70,0.0,4.3,1017.0,Normal
22.1,48,0.0,5.4,1012.0,Normal
29.2,45,0.0,25.9,1005.0,Normal
29.3,57,0.0,6.1,1013.0,Normal
29.1,31,0.0,10.4,1019.0,Normal
29.0,70,0.36,4.3,1013.0,Normal
25.0,51,0.0,4.7,1019.0,Normal
20.1,46,0.0,20.5,1018.0,Normal
32.0,34,0.0,9.7,1015.0,Normal
30.2,59,0.0,3.6,1016.0,Normal
28.0,62,0.06,15.1,1013.0,Normal
26.3,30,0.0,6.5,1018.0,Normal
21.3,48,0.0,28.8,1018.0,Normal
20.4,35,0.0,8.6,1018.0,Normal
27.4,66,0.0,24.1,1012.0,Normal
24.2,65,0.0,16.6,1014.0,Normal
26.4,51,0.0,19.1,1011.0,Normal
23.4,59,0.71,11.5,1010.0,Normal
33.1,30,0.0,9.7,1011.0,Normal
32.2,56,0.0,14.0,1014.0,Normal
28.7,37,0.0,7.6,1015.0,Normal
30.3,70,0.37,11.2,1010.0,Normal
29.2,31,0.0,15.5,1020.0,Normal
23.4,69,0.0,8.3,1020.0,Normal
32.1,67,0.0,7.2,1010.0,Normal
30.3,66,0.03,12.2,1008.0,Normal
32.3,30,0.0,11.2,1013.0,Normal
35.0,50,0.0,10.8,1003.0,Normal
23.0,53,0.0,20.9,1025.0,Normal
27.2,70,0.0,29.2,1015.0,Normal
28.7,70,0.0,23.8,1009.0,Normal
27.3,51,0.0,4.7,1020.0,Normal
25.0,41,0.0,15.1,1025.0,Normal
29.3,69,0.01,19.4,1009.0,Normal
26.0,47,0.0,16.6,1011.0,Normal
25.7,64,0.01,26.6,1017.0,Normal
29.2,70,1.4,6.8,1009.0,Normal
27.7,44,0.0,5.4,1016.0,Normal
24.2,54,0.0,17.3,1017.0,Normal
34.3,56,0.0,9.7,1007.0,Normal
28.2,30,0.0,9.4,1021.0,Normal
30.2,62,0.0,8.6,1013.0,Normal
22.1,53,0.0,16.2,1009.0,Normal
25.6,60,0.94,17.6,1008.0,Normal
34.4,39,0.0,3.6,1010.0,Normal
29.7,39,0.0,15.8,1012.0,Normal
21.0,64,0.0,17.6,1018.0,Normal
23.3,63,0.02,5.8,1008.0,Normal
20.2,64,0.0,16.9,1014.0,Normal
23.3,36,0.0,15.1,1022.0,Normal
22.3,47,0.0,8.6,1022.0,Normal
26.0,34,0.0,11.2,1018.0,Normal
33.2,53,0.0,16.9,1015.0,Normal
21.6,52,0.0,24.8,1017.0,Normal
29.2,70,0.0,20.9,1014.0,Normal
30.2,70,0.0,25.6,1015.0,Normal
34.0,63,0.0,12.6,1006.0,Normal
21.3,49,0.0,12.2,1023.0,Normal
30.0,38,0.0,11.2,1013.0,Normal
30.1,51,0.0,11.2,1011.0,Normal
22.2,43,0.05,7.6,1024.0,Normal
23.2,53,0.0,4.0,1024.0,Normal
32.1,36,0.09,11.2,1012.0,Normal
27.3,62,0.0,12.6,1015.0,Normal
21.4,64,0.0,7.9,1019.0,Normal
21.1,56,0.0,5.8,1014.0,Normal
22.7,70,0.17,8.3,1015.0,Normal
20.4,40,0.0,18.0,1021.0,Normal
28.3,33,0.0,10.4,1011.0,Normal
28.0,67,0.0,6.1,1013.0,Normal
25.2,32,0.0,23.8,1016.0,Normal
32.0,56,0.0,19.1,1009.0,Normal
20.1,64,0.0,11.9,1026.0,Normal
33.0,54,0.0,3.6,1006.0,Normal
20.3,64,0.0,3.6,1019.0,Normal
25.9,70,0.0,32.4,1013.0,Normal
23.4,69,0.0,10.8,1007.0,Normal
20.0,56,0.0,13.3,1012.0,Normal
20.8,50,0.0,5.0,1012.0,Normal
32.4,36,0.0,3.6,1018.0,Normal
20.4,35,0.0,26.3,1014.0,Normal
20.9,31,0.0,15.5,1017.0,Normal
22.4,65,0.0,3.6,1014.0,Normal
21.3,57,0.38,5.8,1017.0,Normal
27.8,50,0.0,19.1,1013.0,Normal
29.1,52,0.0,21.2,1011.0,Normal
20.4,61,0.0,6.1,1023.0,Normal
24.4,46,0.0,10.8,1015.0,Normal
24.4,54,0.0,23.4,1010.0,Normal
34.4,38,0.0,13.7,1008.0,Normal
20.1,40,0.13,23.8,1009.0,Normal
20.1,56,0.0,9.4,1023.0,Normal
29.2,40,0.0,8.6,1016.0,Normal
21.3,69,0.0,6.5,1017.0,Normal
21.0,53,0.0,6.8,1007.0,Normal
33.2,63,0.94,13.3,1010.0,Normal
32.0,65,0.06,23.8,998.0,Normal
21.7,42,0.0,8.3,1012.0,Normal
25.0,32,0.0,10.1,1022.0,Normal
28.1,62,0.0,4.7,1010.0,Normal
24.0,31,0.0,15.1,1027.0,Normal
23.4,41,0.0,33.5,1015.0,Normal
30.2,66,0.39,15.8,1009.0,Normal
26.1,65,0.04,10.8,1020.0,Normal
29.1,66,0.0,9.0,1006.0,Normal
24.4,63,0.0,5.8,1010.0,Normal
24.3,30,0.0,15.1,1018.0,Normal
22.2,61,0.0,6.1,1010.0,Normal
25.2,35,0.0,11.9,1011.0,Normal
31.0,43,0.0,20.2,1019.0,Normal
31.6,36,0.0,11.5,1010.0,Normal
20.8,57,0.23,10.4,1018.0,Normal
30.4,46,0.0,9.0,1020.0,Normal
27.5,69,0.37,11.2,1010.0,Normal
27.9,69,0.0,9.4,1010.0,Normal
28.2,66,0.0,15.8,1010.0,Normal
26.2,30,0.0,23.0,1015.0,Normal
27.0,66,0.0,31.3,1011.0,Normal
31.3,63,0.0,18.0,1009.0,Normal
31.9,41,0.0,28.1,1016.0,Normal
20.0,60,0.0,31.0,1023.0,Normal
20.6,36,0.0,7.6,1021.0,Normal
28.5,60,0.62,3.6,1008.0,Normal
24.3,57,0.0,6.8,1012.0,Normal
32.3,67,0.0,9.7,1012.0,Normal
24.0,65,0.0,12.6,1016.0,Normal
27.0,66,0.03,15.1,1017.0,Normal
24.1,44,0.0,8.6,1019.0,Normal
32.2,67,0.01,18.0,1010.0,Normal
26.8,70,0.0,10.1,1009.0,Normal
29.8,55,0.0,17.6,1011.0,Normal
22.3,69,0.0,3.6,1013.0,Normal
32.2,67,0.01,5.0,1007.0,Normal
26.1,58,0.18,6.5,1018.0,Normal
25.3,69,0.0,14.8,1018.0,Normal
29.4,45,0.05,4.7,1011.0,Normal
29.3,70,0.0,18.4,1013.0,Normal
20.1,68,0.0,26.3,1016.0,Normal
30.1,62,0.0,12.6,1006.0,Normal
31.8,65,0.67,20.9,1001.0,Normal
25.1,65,0.0,11.9,1021.0,Normal
21.0,46,0.0,10.1,1023.0,Normal
34.3,53,0.0,5.4,1014.0,Normal
31.0,66,0.0,18.7,1008.0,Normal
26.3,70,0.0,16.6,1014.0,Normal
24.3,48,0.0,3.6,1019.0,Normal
25.2,61,0.17,4.0,1015.0,Normal
27.8,31,0.0,26.6,1010.0,Normal
21.3,49,0.0,18.4,1008.0,Normal
24.8,50,0.0,23.0,1015.0,Normal
31.0,59,0.4,8.3,1007.0,Normal
21.1,57,0.34,11.2,1004.0,Normal
28.2,62,0.31,9.0,1008.0,Normal
25.0,44,0.0,13.0,1020.0,Normal
27.4,48,0.0,3.6,1016.0,Normal
21.3,64,1.46,3.6,1012.0,Normal
24.2,61,0.0,23.4,1015.0,Normal
20.0,68,0.0,4.0,1021.0,Normal
30.1,66,0.0,9.0,1010.0,Normal
23.0,50,0.0,10.1,1017.0,Normal
27.1,35,0.0,5.0,1011.0,Normal
28.6,62,0.03,10.1,1008.0,Normal
22.3,43,0.0,5.4,1025.0,Normal
22.0,58,0.0,8.6,1012.0,Normal
26.1,50,0.0,6.1,1014.0,Normal
21.4,64,0.0,5.4,1025.0,Normal
25.4,36,0.59,3.6,1011.0,Normal
25.3,54,0.0,16.2,1024.0,Normal
24.2,54,0.0,9.0,1015.0,Normal
22.1,53,0.0,5.8,1027.0,Normal
30.4,62,0.98,4.0,1004.0,Normal
29.4,62,0.0,5.4,1014.0,Normal
24.1,57,0.0,22.3,1022.0,Normal
27.6,69,0.0,6.8,1009.0,Normal
23.0,44,0.0,20.2,1010.0,Normal
32.4,67,0.0,14.0,1007.0,Normal
20.4,46,0.0,7.9,1030.0,Normal
31.4,31,0.0,13.0,1006.0,Normal
25.4,61,0.79,15.1,1018.0,Normal
28.0,30,0.0,3.6,1014.0,Normal
22.4,57,0.0,29.5,1014.0,Normal
30.1,35,0.0,5.8,1012.0,Normal
27.3,54,0.0,5.0,1011.0,Normal
31.1,55,0.0,3.6,1008.0,Normal
33.3,44,0.0,7.2,1010.0,Normal
32.2,67,0.0,4.3,1012.0,Normal
26.1,54,0.12,6.8,1012.0,Normal
30.0,59,0.0,7.2,1009.0,Normal
29.0,62,0.12,20.9,1013.0,Normal
22.4,69,0.0,12.2,1011.0,Normal
22.4,41,0.0,14.0,1017.0,Normal
31.9,69,0.43,3.6,999.0,Normal
32.4,36,0.0,7.6,1015.0,Normal
32.4,41,0.0,15.1,1014.0,Normal
25.1,41,0.0,4.0,1013.0,Normal
28.0,35,0.01,3.6,1013.0,Normal
22.4,61,0.0,11.9,1017.0,Normal
28.3,49,0.0,22.0,1005.0,Normal
28.2,69,0.0,7.6,1006.0,Normal
25.1,51,0.0,10.8,1015.0,Normal
22.2,41,0.0,5.4,1022.0,Normal
26.5,51,0.0,3.6,1014.0,Normal
27.0,57,0.0,5.8,1016.0,Normal
30.3,59,0.0,9.7,1015.0,Normal
32.4,63,0.14,6.8,1008.0,Normal
30.0,38,0.0,22.0,1009.0,Normal
29.2,35,0.0,22.7,1001.0,Normal
28.1,37,0.0,11.9,1015.0,Normal
24.1,54,0.0,20.2,1019.0,Normal
30.8,67,0.0,18.0,1009.0,Normal
23.3,47,0.0,10.8,1016.0,Normal
30.1,59,0.0,18.0,1015.0,Normal
29.1,40,0.0,22.0,1016.0,Normal
26.4,60,0.0,9.7,1015.0,Normal
21.1,58,0.01,16.6,1016.0,Normal
32.1,34,0.0,5.8,1015.0,Normal
33.2,59,0.0,14.0,1007.0,Normal
21.0,64,0.0,40.0,1011.0,Normal
31.9,35,0.0,13.7,1019.0,Normal
31.4,59,0.39,10.4,1013.0,Normal
20.4,49,0.0,13.0,1007.0,Normal
28.2,55,0.0,4.7,1018.0,Normal
20.4,49,0.02,38.5,1017.0,Normal
25.9,67,0.0,14.4,1014.0,Normal
29.3,70,0.0,12.6,1015.0,Normal
28.7,66,0.0,20.2,1012.0,Normal
27.4,62,0.0,10.4,1018.0,Normal
20.3,40,0.0,9.0,1018.0,Normal
30.3,40,0.0,11.2,1019.0,Normal
21.2,47,0.0,23.4,1025.0,Normal
28.9,70,0.3,6.8,1008.0,Normal
28.2,40,0.0,3.6,1021.0,Normal
26.2,58,0.0,19.1,1008.0,Normal
22.0,61,0.0,19.1,1012.0,Normal
22.8,30,0.0,15.5,1012.0,Normal
31.2,59,0.0,20.9,1008.0,Normal
27.4,45,0.0,3.6,1014.0,Normal
20.0,56,0.08,13.3,1014.0,Normal
26.3,44,0.0,3.6,1013.0,Normal
32.0,43,0.04,11.2,1008.0,Normal
29.2,62,0.0,13.0,1015.0,Normal
20.3,43,0.0,6.8,1015.0,Normal
26.2,51,0.0,14.8,1023.0,Normal
28.2,66,2.77,5.4,1008.0,Normal
26.3,42,0.0,4.7,1023.0,Normal
30.3,44,0.0,31.7,1010.0,Normal
24.1,47,0.0,3.6,1020.0,Normal
27.1,51,0.0,8.6,1016.0,Normal
26.2,65,0.0,14.0,1014.0,Normal
31.0,68,0.15,5.4,1006.0,Normal
27.8,69,0.0,30.6,1011.0,Normal
31.3,63,0.0,15.1,999.0,Normal
26.0,70,0.0,6.1,1014.0,Normal
21.1,60,0.0,22.3,1023.0,Normal
23.4,57,0.0,4.0,1017.0,Normal
25.3,44,0.0,29.9,1014.0,Normal
33.3,63,0.0,9.4,1010.0,Normal
22.1,69,0.0,15.1,1011.0,Normal
21.0,59,0.01,15.8,1017.0,Normal
34.2,53,0.0,21.2,1008.0,Normal
23.2,65,0.05,17.6,1015.0,Normal
22.2,53,0.0,17.3,1018.0,Normal
33.4,56,0.0,9.4,1008.0,Normal
22.3,69,0.0,15.1,1009.0,Normal
30.3,38,0.0,22.0,1010.0,Normal
20.0,46,0.01,16.9,1018.0,Normal
30.4,46,0.0,18.0,1012.0,Normal
32.1,59,0.13,8.3,1008.0,Normal
24.3,41,0.04,24.8,1020.0,Normal
27.1,58,0.0,12.6,1014.0,Normal
23.5,68,0.0,10.1,1013.0,Normal
24.2,51,0.0,3.6,1012.0,Normal
22.3,69,0.0,19.4,1013.0,Normal
29.2,31,0.0,9.7,1014.0,Normal
32.0,59,1.16,7.9,1006.0,Normal
28.6,59,0.0,19.4,1011.0,Normal
28.2,62,0.04,24.5,1015.0,Normal
24.8,32,0.0,7.6,1019.0,Normal
23.4,31,0.0,24.8,1021.0,Normal
27.4,40,0.0,8.3,1011.0,Normal
23.2,47,0.13,11.2,999.0,Normal
22.2,31,0.0,30.6,1013.0,Normal
26.9,57,0.0,15.1,1008.0,Normal
29.2,70,0.0,8.6,1007.0,Normal
31.4,33,0.0,22.0,1013.0,Normal
27.8,70,0.0,16.9,1011.0,Normal
29.8,69,0.0,17.6,1008.0,Normal
30.2,55,0.0,13.0,1010.0,Normal
25.3,41,0.0,9.7,1014.0,Normal
20.7,58,0.25,18.7,1009.0,Normal
21.2,56,0.0,28.8,1018.0,Normal
23.2,61,0.01,11.5,1021.0,Normal
32.3,30,0.0,31.7,1009.0,Normal
28.4,51,0.0,6.1,1017.0,Normal
29.3,66,0.0,11.5,1014.0,Normal
29.1,54,0.0,9.4,1011.0,Normal
21.0,49,0.08,9.4,1027.0,Normal
22.0,69,0.2,23.0,1006.0,Normal
22.7,53,0.44,10.1,1020.0,Normal
27.4,45,0.0,5.4,1019.0,Normal
25.7,69,0.01,18.4,1017.0,Normal
25.0,34,0.0,15.1,1015.0,Normal
20.5,52,0.0,22.3,1014.0,Normal
31.3,41,0.0,15.1,1013.0,Normal
26.9,45,0.0,3.6,1011.0,Normal
27.9,60,0.0,4.0,1015.0,Normal
20.2,57,0.0,4.0,1023.0,Normal
30.3,40,0.0,19.1,1021.0,Normal
30.4,70,0.25,4.7,1005.0,Normal
32.1,56,0.0,6.8,1008.0,Normal
27.1,65,0.0,16.9,1012.0,Normal
24.3,31,0.0,5.8,1018.0,Normal
20.2,60,0.0,16.2,1025.0,Normal
20.1,68,0.0,27.0,1010.0,Normal
20.3,60,0.0,4.3,1019.0,Normal
24.1,54,0.0,16.6,1022.0,Normal
21.1,43,0.0,12.2,1025.0,Normal
26.1,34,0.0,15.8,1024.0,Normal
23.5,64,0.0,23.4,1017.0,Normal
26.4,69,0.0,16.6,1012.0,Normal
31.1,66,0.0,9.4,1006.0,Normal
22.0,69,0.0,11.9,1021.0,Normal
22.2,38,0.0,14.0,1011.0,Normal
32.4,56,0.0,20.5,1012.0,Normal
27.1,30,0.0,4.0,1017.0,Normal
25.0,44,0.0,21.6,1010.0,Normal
20.0,64,0.02,20.5,1018.0,Normal
26.4,62,0.02,7.6,1015.0,Normal
27.5,69,0.0,3.6,1010.0,Normal
35.0,44,0.0,11.2,1002.0,Normal
26.3,51,0.0,6.8,1002.0,Normal
30.0,70,0.01,6.8,1009.0,Normal
30.0,62,0.01,19.8,1009.0,Normal
28.4,48,0.0,34.2,1015.0,Normal
23.4,69,0.36,11.9,1019.0,Normal
32.1,67,0.0,4.0,1013.0,Normal
21.2,30,0.0,3.6,1014.0,Normal
32.1,34,0.0,3.6,1014.0,Normal
32.4,63,0.13,4.3,1005.0,Normal
23.1,69,0.0,6.1,1012.0,Normal
21.3,46,0.0,13.3,1023.0,Normal
25.2,41,0.0,9.7,1019.0,Normal
23.1,53,0.0,11.2,1018.0,Normal
25.5,37,0.0,24.5,1017.0,Normal
33.8,39,0.0,31.0,1010.0,Normal
23.2,53,0.0,4.3,1020.0,Normal
28.2,69,0.0,25.2,1011.0,Normal
31.2,55,0.0,20.2,1012.0,Normal
24.6,48,0.22,15.8,1014.0,Normal
26.3,34,0.0,19.4,1025.0,Normal
28.4,68,0.0,3.6,1014.0,Normal
26.7,60,0.0,19.1,1014.0,Normal
26.0,42,0.0,3.6,1017.0,Normal
29.1,70,0.02,7.6,1012.0,Normal
26.3,42,0.02,25.2,1015.0,Normal
27.8,50,0.0,10.4,1017.0,Normal
27.5,52,0.0,34.6,1013.0,Normal
28.0,66,0.0,9.0,1010.0,Normal
30.3,70,0.01,12.2,1009.0,Normal
27.9,59,0.0,10.8,1012.0,Normal
21.8,54,0.04,3.6,1018.0,Normal
32.0,49,0.0,16.6,1007.0,Normal
20.9,64,0.19,10.4,1009.0,Normal
27.4,62,0.0,6.1,1015.0,Normal
28.2,70,0.0,13.7,1016.0,Normal
30.1,49,0.0,19.1,1008.0,Normal
34.1,36,0.0,17.3,1004.0,Normal
28.2,70,0.0,6.1,1009.0,Normal
25.3,57,0.01,8.6,1019.0,Normal
33.0,56,0.0,20.2,1011.0,Normal
20.2,43,0.0,6.5,1017.0,Normal
30.2,35,0.0,6.8,1013.0,Normal
24.1,62,0.0,11.2,1010.0,Normal
25.0,51,0.41,3.6,1022.0,Normal
30.1,66,0.03,18.4,1015.0,Normal
20.1,68,0.09,18.4,1013.0,Normal
26.3,55,0.0,5.4,1013.0,Normal
22.4,56,0.0,11.9,1015.0,Normal
27.8,47,0.0,7.2,1014.0,Normal
34.1,34,0.0,11.5,1010.0,Normal
20.1,64,0.0,20.5,1013.0,Normal
25.2,55,0.45,15.8,1012.0,Normal
31.7,67,0.37,8.3,1001.0,Normal
20.2,68,0.0,22.7,1012.0,Normal
25.2,39,0.0,17.3,1019.0,Normal
30.1,38,0.0,13.0,1011.0,Normal
29.1,45,0.0,10.4,1008.0,Normal
28.8,31,0.0,10.8,1010.0,Normal
24.1,67,0.43,11.2,1008.0,Normal
23.1,65,0.0,4.7,1013.0,Normal
24.1,47,0.67,15.8,1023.0,Normal
24.7,36,0.0,25.6,1011.0,Normal
27.4,42,0.0,17.6,1006.0,Normal
25.0,32,0.0,25.9,1010.0,Normal
32.1,52,0.0,19.8,1014.0,Normal
28.4,58,0.0,22.0,1010.0,Normal
25.1,61,0.0,5.8,1012.0,Normal
34.4,47,0.0,14.8,1010.0,Normal
25.3,53,0.0,4.0,1014.0,Normal
33.1,53,0.08,10.8,1005.0,Normal
23.2,47,0.0,33.1,1020.0,Normal
23.2,41,0.0,14.4,1016.0,Normal
30.3,70,0.07,3.6,1009.0,Normal
32.1,30,0.0,21.6,1013.0,Normal
26.0,58,0.01,33.5,1022.0,Normal
28.1,70,0.0,10.8,1012.0,Normal
30.1,62,0.18,11.5,1007.0,Normal
28.7,55,0.0,7.6,1013.0,Normal
27.1,34,0.0,24.5,1013.0,Normal
32.9,40,0.0,26.6,1011.0,Normal
23.4,61,0.02,9.7,1016.0,Normal
28.3,70,0.0,14.0,1012.0,Normal
26.4,39,0.0,20.9,1014.0,Normal
22.3,43,0.0,8.6,1016.0,Normal
28.0,52,0.0,20.5,1013.0,Normal
33.0,59,0.0,6.8,1003.0,Normal
28.3,37,0.0,8.3,1015.0,Normal
27.2,39,0.04,6.1,1013.0,Normal
27.5,54,0.0,11.5,1014.0,Normal
24.4,61,0.01,8.6,1015.0,Normal
