temperature,humidity,rainfall,wind_speed,pressure,disaster_type
43.0,19,0.0,5.8,998.0,Heatwave
40.3,28,0.0,9.4,1000.0,Heatwave
41.2,14,0.0,26.6,1000.0,Heatwave
41.4,22,0.0,12.2,999.0,Heatwave
43.1,17,0.0,5.0,1000.0,Heatwave
41.4,13,0.0,30.2,1004.0,Heatwave
40.4,21,0.0,22.3,1002.0,Heatwave
42.1,27,0.0,11.9,1000.0,Heatwave
41.7,8,0.0,33.1,1005.0,Heatwave
42.1,27,0.0,8.6,1001.0,Heatwave
41.1,25,0.0,10.8,1001.0,Heatwave
40.5,13,0.0,33.8,1005.0,Heatwave
41.3,28,0.0,8.3,999.0,Heatwave
41.4,23,0.0,13.0,999.0,Heatwave
40.2,22,0.0,11.9,998.0,Heatwave
41.7,13,0.0,3.6,1000.0,Heatwave
41.0,19,0.0,8.3,999.0,Heatwave
42.1,13,0.0,3.6,1002.0,Heatwave
42.3,24,0.0,14.4,1001.0,Heatwave
41.5,13,0.0,5.4,1005.0,Heatwave
42.0,25,0.0,4.7,1003.0,Heatwave
41.8,13,0.0,16.6,1006.0,Heatwave
40.1,26,0.0,9.4,1005.0,Heatwave
42.7,13,0.0,19.8,1004.0,Heatwave
43.2,15,0.0,15.8,1003.0,Heatwave
40.1,15,0.0,8.6,1002.0,Heatwave
44.2,11,0.0,16.6,1002.0,Heatwave
44.2,15,0.0,27.4,1000.0,Heatwave
40.2,7,0.0,11.5,1009.0,Heatwave
40.4,28,0.0,18.0,1002.0,Heatwave
44.4,9,0.0,3.6,1003.0,Heatwave
43.3,17,0.0,22.0,1001.0,Heatwave
41.2,4,0.0,5.4,1009.0,Heatwave
43.4,11,0.0,25.2,1004.0,Heatwave
40.0,7,0.0,19.1,1010.0,Heatwave
40.4,23,0.0,10.1,1002.0,Heatwave
40.1,14,0.0,18.7,1004.0,Heatwave
40.4,14,0.0,21.2,1006.0,Heatwave
40.1,13,0.0,28.8,1006.0,Heatwave
40.2,16,0.0,13.3,1010.0,Heatwave
40.3,11,0.0,14.4,1005.0,Heatwave
42.6,10,0.0,11.5,1005.0,Heatwave
42.0,17,0.0,14.8,1005.0,Heatwave
40.4,18,0.0,7.9,1005.0,Heatwave
40.7,13,0.0,15.1,1004.0,Heatwave
43.0,12,0.0,19.8,1004.0,Heatwave
41.1,7,0.0,7.2,1011.0,Heatwave
42.3,15,0.0,13.3,1004.0,Heatwave
